customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TotalSpendApprox,AvgMonthlySpend,IsSeniorCitizen
6728-CZFEI,0,0.1971830985915493,0.37711442786069654,0.1053657973690284,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0.4957770804307239,0.8674924458857702,0
5748-RNCJT,0,0.9577464788732395,0.8781094527363185,0.8458342949457651,1,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0.8450380525704674,0.8809757596481342,0
3653-NCRDJ,0,0.5915492957746479,0.009452736318407928,0.08740480036925918,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0.33495232206463577,0.8747549498187538,0
6121-TNHBO,1,0.8732394366197183,0.6442786069651741,0.6028444495730442,0,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,0.5989034893737961,0.8795325961076695,1
5119-NZPTV,1,0.014084507042253558,0.5159203980099502,0.014176090468497604,0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.4165207338956499,0.894895511554701,1
6519-ZHPXP,0,0.9999999999999999,0.8960199004975125,0.8840122317101315,0,False,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0.8949220713926596,0.881039176914375,0
7739-LAXOG,0,0.4366197183098592,0.7243781094527364,0.3387606738979922,1,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0.45468518973688127,0.8782532075069053,0
3472-QPRCH,0,0.5492957746478874,0.06965174129353235,0.11402030925455806,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0.3813548479860631,0.8749118730076411,0
8224-UAXBZ,0,0.8028169014084507,0.2696517412935324,0.29094161089314563,0,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,0.3311152729955614,0.8771304592790348,0
9610-WCESF,0,0.9295774647887324,0.25522388059701495,0.3552273251788599,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,0.27390764325559513,0.8775579061499719,0
9776-CLUJA,1,0.704225352112676,0.5895522388059702,0.43717401338564504,1,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.5174509154677133,0.8786249896049757,1
2486-WYVVE,0,0.4225352112676056,0.6074626865671642,0.28446803600276943,0,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True,0.4522599673138485,0.8773063547070075,0
3865-ZYKAD,1,0.9577464788732395,0.6631840796019901,0.665456958227556,0,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.6443066738357417,0.8797109554421574,1
1422-DGUBX,0,0.4366197183098592,0.6069651741293532,0.3000634664204939,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,0.4559496736639862,0.8775656513716174,0
2999-AANRQ,0,0.2816901408450705,0.5253731343283582,0.17378836833602584,0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,0.43935664060161617,0.874018464092313,0
8668-KNZTI,0,0.7183098591549295,0.3532338308457712,0.319853450265405,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0.40254373681028044,0.8774457576716811,0
0480-KYJVA,0,0.9999999999999999,0.059701492537313494,0.20375028848372953,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0.04977375565610864,0.8764923553334383,0
6034-ZRYCV,0,0.9999999999999999,0.3577114427860697,0.4521867066697438,1,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,0.3509301156359981,0.8781528863670299,0
9746-YKGXB,0,0.7183098591549295,0.2587064676616916,0.26047772905608124,0,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,0.35529005034924926,0.8768690000545597,0
3926-YZVVX,0,0.5633802816901409,0.31641791044776124,0.2319697669051466,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.4253561558252113,0.8764974353508376,0
6000-UKLWI,0,0.5633802816901409,0.018905472636815968,0.09041657050542348,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.36019225410344796,0.8746657804710206,0
2079-FBMZK,0,0.07042253521126768,0.5074626865671642,0.04611123932610203,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.42761450761513325,0.9259809162252395,0
6332-FBZRI,0,0.9295774647887324,0.5084577114427861,0.5347853681052389,0,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False,0.49748579640504503,0.8788595575770011,0
2096-XOTMO,0,0.21126760563380284,0.01094527363184078,0.029667666743595666,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.647114845700954,0.8646533386615646,0
3266-FTKHB,0,0.22535211267605634,0.008955223880597107,0.037462497115162724,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.6363518181245007,0.8663596468497178,0
8221-EQDGL,0,0.47887323943661975,0.42537313432835827,0.24367066697438264,0,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.4550104008633499,0.8765983513457487,0
2346-LOCWC,0,0.8028169014084507,0.022388059701492602,0.135310408492961,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0.16962899343993237,0.8757996752144508,0
6608-QQLVK,0,0.0,0.32089552238805974,0.003657973690283811,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.571641906987638,0.8929312777892534,0
0298-XACET,0,0.7183098591549295,0.31791044776119415,0.29254558042926376,0,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,0.384885780290632,0.8771804973663817,0
7560-QJAVJ,0,0.971830985915493,0.6104477611940298,0.6428167551350104,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.5988137079367509,0.8795091398135274,0
2995-YWTCD,0,0.2535211267605634,0.06616915422885578,0.05180013847219017,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0.5935496326037015,0.8688034888070675,0
3551-HUAZH,1,0.0,0.5587064676616916,0.006415878144472642,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.38084655498672415,0.8927594328115057,1
9137-UIYPG,0,0.47887323943661975,0.8820895522388061,0.43130048465266557,0,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0.4850760544333906,0.8795633291917683,0
2809-ZMYOQ,0,0.4366197183098592,0.826865671641791,0.3826563581813986,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.4535814452920354,0.879033128049215,0
5084-OOVCJ,0,0.22535211267605634,0.36915422885572147,0.10405031156242789,0,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0.4945171921570564,0.8694882795951956,0
0254-WWRKD,0,0.9295774647887324,0.32139303482587067,0.39383221786291256,0,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.33232786794886987,0.8778377605794006,0
7727-SHVZV,0,0.11267605633802819,0.012437810945273686,0.01518001384721901,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0.7270487693091194,0.7828373416187462,0
6302-JGYRJ,0,0.4225352112676056,0.6089552238805971,0.29643434110316175,1,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,True,0.4522057841262684,0.8775281624666851,0
5339-PXDVH,0,0.042253521126760674,0.7203980099502488,0.04028963766443572,0,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.2708255241999396,0.9013017173290934,0
2205-LPVGL,1,0.8028169014084507,0.7124378109452736,0.5893087929840757,0,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,0.6202959345740521,0.8796817618790138,1
8782-NUUOL,0,0.8309859154929577,0.6044776119402986,0.5518462958689132,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True,0.5570041004609408,0.8792660955839857,0
3685-YLCMQ,0,0.8028169014084507,0.8597014925373134,0.7155319639972306,1,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,0.7164728737057748,0.8807610813340782,0
7601-WFVZV,0,0.0,0.012935323383084618,8.654511885530791e-05,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.8187178962942606,0.8931538134403535,0
4609-KNNWG,0,0.36619718309859156,0.01641791044776114,0.061308562197092076,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.5193441512630715,0.8723943684762341,0
4868-AADLV,1,0.9154929577464788,0.9751243781094527,0.9050830833141013,0,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,0.8964301935977179,0.8816242126173071,1
9529-OFXHY,0,0.1971830985915493,0.691542288557214,0.14117239787675978,0,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.3559089461305705,0.8696472839984614,0
8634-MPHTR,1,0.647887323943662,0.8139303482587066,0.559918070620817,1,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.5880626500142587,0.8801483868965326,1
2669-QVCRG,0,0.5633802816901409,0.627363184079602,0.3660108469882299,0,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.4934622404006329,0.8782318857530512,0
2478-EEWWM,0,0.8169014084507042,0.2592039800995025,0.30555619663051004,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.31908410158875455,0.8772480258013237,0
9174-IHETN,0,0.6901408450704225,0.5184079601990049,0.4055850450034618,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.48229234213875344,0.8783450713875933,0
2233-TXSIU,0,0.22535211267605634,0.2606965174129354,0.08923955688899146,0,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,0.5372243032909001,0.8687923953340707,0
9644-UMGQA,0,0.07042253521126768,0.3074626865671642,0.031946688206785145,0,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.56254100658749,0.9292129906397283,0
3256-EZDBI,1,0.704225352112676,0.1114427860696518,0.1662300946226633,0,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.29065440309321006,0.8759320897310878,1
8761-NSOBC,0,0.6056338028169014,0.8189054726368159,0.5053484883452573,1,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,0.5626650603268211,0.8797726087474809,0
0419-YAAPX,0,0.676056338028169,0.6671641791044776,0.4937860604661897,0,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,0.5438495627588016,0.8793000320210868,0
8413-VONUO,0,0.014084507042253558,0.7701492537313435,0.017135933533348746,1,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0.21904459161446496,0.8946797092971484,0
0872-CASZJ,0,0.8169014084507042,0.5059701492537313,0.47058619893837983,0,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,0.4865461866259526,0.8786315741324532,0
4726-DLWQN,1,0.6901408450704225,0.5184079601990049,0.3964689591507039,0,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.48229234213875344,0.8782523159921868,1
8164-OCKUJ,0,0.8169014084507042,0.023383084577114466,0.1462266328179091,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.15904977032336776,0.8759122677632109,0
3094-JOJAI,0,0.23943661971830987,0.5562189054726369,0.15788137549042236,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.4232331518097194,0.8724976448509916,0
9494-MRNYX,0,0.12676056338028174,0.5651741293532339,0.08856450496192014,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.399098839329066,0.8419830967122519,0
2599-CZABP,0,0.1830985915492958,0.2621890547263682,0.07182667897530579,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.5520313577619989,0.8636113543415612,0
7945-PRBVF,0,0.47887323943661975,0.031840796019900586,0.0792349411493192,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0.4291041568830643,0.8739998929013588,0
4544-RXFMG,0,0.09859154929577468,0.25074626865671645,0.037699053773367186,0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,0.5899562254255155,0.08958502277924274,0
0859-YGKFW,0,0.23943661971830987,0.017910447761193993,0.037745211170090026,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0.6214567417157468,0.8674107115367582,0
1150-FTQGN,0,0.8309859154929577,0.7552238805970151,0.6684744980383107,0,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.6631535605838437,0.8802251024795694,0
9223-UCPVT,0,0.0,0.7577114427860698,0.008723747980613872,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,0.2211851725591812,0.8926156294828466,0
7196-LIWRH,0,0.07042253521126768,0.012935323383084618,0.012191322409416117,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.761238736417428,0.9337207799656793,0
5448-VWNAM,0,0.2535211267605634,0.57363184079602,0.15656588968382182,0,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,0.41964165226126215,0.8728407236057353,0
1177-XZBJL,0,0.732394366197183,0.45671641791044787,0.40073274867297487,0,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.45410940349708206,0.878201379584116,0
3518-FSTWG,1,0.9999999999999999,0.9084577114427861,0.9118278329102238,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,0.9074912016088488,0.8812250943790849,1
9330-VOFSZ,0,0.8309859154929577,0.9208955223880597,0.7641241633971843,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0.7798128682436674,0.8810116076895717,0
4351-QLCSU,0,0.0,0.36567164179104483,0.004177244403415659,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,0.5357180959414408,0.8928989220403051,0
0939-EREMR,0,0.16901408450704225,0.35024875621890555,0.0806946688206785,0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,0.5134941265038079,0.861763339603702,0
9389-ACWBI,0,0.05633802816901412,0.5144278606965175,0.03480267712900992,0,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.42160670236745124,0.9106046177418173,0
5419-JPRRN,0,0.0,0.827860696517413,0.009537272097853655,1,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.16490453525347243,0.8925649388094943,0
3644-QXEHN,0,0.16901408450704225,0.783582089552239,0.15181744749596127,0,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,0.29860405617791785,0.8677148766132622,0
2911-IJORQ,0,0.5070422535211268,0.7199004975124378,0.3853969536118163,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,0.4875096335752919,0.8787032813089396,0
5921-NGYRH,0,0.8873239436619718,0.5502487562189055,0.547565197322871,0,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.5277122978453976,0.8790631276207612,0
2100-BDNSN,0,0.05633802816901412,0.49452736318407964,0.03825294253404107,1,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,0.4355403478446474,0.9100908608408773,0
5998-DZLYR,0,0.8450704225352113,0.7572139303482587,0.6559196861297023,0,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,0.6720628489713683,0.8800607848700392,0
0488-GSLFR,0,0.0,0.509950248756219,0.005850450034618038,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.41996359368147224,0.8927946646270273,0
9318-NKNFC,0,0.0,0.005970149253731294,5.769674590316853e-06,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0.8243060446792247,0.8931588465568565,0
3985-HOYPM,0,0.35211267605633806,0.011442786069651711,0.05847565197322868,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0.5315668262944488,0.8720800030224928,0
9728-FTTVZ,0,0.0,0.5069651741293533,0.0058158319870759145,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.42235851441788536,0.8927968216769572,0
9548-LERKT,0,0.323943661971831,0.014925373134328401,0.05358296792060929,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.5538858303767512,0.8713548284805382,0
6576-FBXOJ,0,0.22535211267605634,0.36169154228855727,0.10570043849526889,0,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,0.4974557548497521,0.8695658109152897,0
4310-KEDTB,0,0.35211267605633806,0.11492537313432832,0.08858758366028158,0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.5145989223127657,0.872792160369598,0
7254-IQWOZ,0,0.0,0.5114427860696518,0.005867759058389155,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.4187661333132656,0.8927935861020623,0
2474-BRUCM,1,0.5492957746478874,0.8318407960199006,0.46936302792522505,1,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0.5288353642671174,0.8796530424155508,1
4062-HBMOS,0,0.7183098591549295,0.8437810945273632,0.616893607200554,0,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.6477654991817371,0.880331115013267,0
0742-NXBGR,0,0.0,0.6373134328358209,0.0073274867297484225,1,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.31778030892784476,0.8927026304966854,0
2676-ISHSF,0,0.0,0.020398009950248763,0.0001730902377105603,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.8127305944532278,0.8931484208155288,0
9236-NDUCW,0,0.2816901408450705,0.1676616915422886,0.08672974844218787,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.5436776882105878,0.8711749348761388,0
4753-PADAS,0,0.9295774647887324,0.8701492537313433,0.7844622663281791,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,0.8168204080742987,0.8806695143217478,0
6103-QCKFX,0,0.6056338028169014,0.37810945273631846,0.2770309254558043,0,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.43235308876486916,0.8770636165421057,0
7781-EWARA,0,0.971830985915493,0.418905472636816,0.47540964689591503,0,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,0.41503047404168825,0.8783541788079023,0
6110-OHIHY,0,0.02816901408450706,0.6069651741293532,0.028709900761597046,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.3494719603232671,0.8973122419604337,0
7018-FPXHH,0,0.7746478873239436,0.4134328358208956,0.396797830602354,0,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,0.42755746298296,0.8780837742371724,0
5889-LFOLL,0,0.16901408450704225,0.6601990049751244,0.12651742441726288,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.3597897478436134,0.8655977767684564,0
5708-EVONK,0,0.8028169014084507,0.7477611940298508,0.6250634664204939,1,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.6433654030819992,0.8799874958765013,0
8708-XPXHZ,0,0.5774647887323944,0.7557213930348259,0.48090237710593126,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.5290462982566146,0.8796352721853692,0
0616-ATFGB,1,0.0,0.06766169154228857,0.0007212093237941586,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7748110161266863,0.8931142675249722,1
0572-ZJKLT,0,0.6338028169014085,0.809950248756219,0.5321255481190861,0,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,0.5777266424622416,0.8799217407691775,0
5135-RDDQL,0,0.8732394366197183,0.32238805970149254,0.36954188783752595,0,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.34758443296535485,0.8777186113298487,0
1353-LJWEM,0,0.14084507042253525,0.42437810945273635,0.07727902146318949,0,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,0.47871413819143616,0.8516114765221479,0
1794-SWWKL,0,0.1971830985915493,0.4119402985074627,0.09788829909993074,0,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0.48028535669494743,0.8670424506885341,0
6166-YIPFO,0,0.9999999999999999,0.46218905472636823,0.5454938841449344,0,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0.456510809451986,0.8787765447862975,0
7016-BPGEU,0,0.3943661971830986,0.06815920398009956,0.08008885298869142,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.4920097393313215,0.8731999065259342,0
6876-ADESB,0,0.0,0.30547263681592046,0.0034791137779828785,1,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.5840156641257725,0.8929424225472246,0
9332-GYWLO,0,0.07042253521126768,0.36417910447761204,0.03880683129471496,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.524278268072941,0.9276476397318557,0
1963-SVUCV,0,0.0,0.2691542288557214,0.003057927532887139,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6131538664187992,0.8929686666547049,0
4184-VODJZ,0,0.8732394366197183,0.727363184079602,0.6630394645741979,0,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,0.6637725503014772,0.8800006271489942,0
0220-EBGCE,0,0.014084507042253558,0.672636815920398,0.017135933533348746,1,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,0.29478886536615234,0.8946797092971484,0
1092-WPIVQ,0,0.23943661971830987,0.06815920398009956,0.04727094391876299,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.6029534306431878,0.8678140602497444,0
7233-IOQNP,0,0.5915492957746479,0.15671641791044782,0.17153819524578814,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.3747275869521205,0.8757816165560851,0
2834-JKOOW,0,0.1971830985915493,0.2751243781094528,0.07785021924763444,0,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,0.5411456999426407,0.8658365607811257,0
2754-VDLTR,0,0.12676056338028174,0.7656716417910447,0.10519270713131781,1,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0.2843140669125623,0.845341961251525,0
2400-FEQME,0,0.7605633802816901,0.022388059701492602,0.13375836602815605,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.20339241381830186,0.8757169666715477,0
3190-XFANI,0,0.676056338028169,0.8194029850746269,0.5828352180936995,1,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,0.6082914410799674,0.8802281333900247,0
7551-DACSP,0,0.07042253521126768,0.3686567164179104,0.03524694207246709,1,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.5212575255586345,0.9284599370490612,0
4957-SREEC,0,0.971830985915493,0.020895522388059695,0.16608585275790447,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0.03314323477922021,0.876220118169144,0
